5.0 0.0 0.035 -0.035 0.0
# T[GeV] y Γ_s[GeV] Γ̄_s[GeV] s[GeV^3] H[GeV] P[GeV^4] dtdT[GeV^-2] Va[GeV] Vabar[GeV]
1.7508463869e+00 6.2030e+00 1.341e-04 2.756e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.081e-04 -1.154e-04
1.7508463869e+00 6.3636e+00 1.387e-04 2.844e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.080e-04 -1.155e-04
1.7508463869e+00 6.5242e+00 1.439e-04 2.947e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.079e-04 -1.156e-04
1.7508463869e+00 6.6848e+00 1.472e-04 2.996e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.078e-04 -1.157e-04
1.7508463869e+00 6.8455e+00 1.509e-04 3.060e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.077e-04 -1.158e-04
1.7508463869e+00 7.0061e+00 1.553e-04 3.144e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.076e-04 -1.159e-04
1.7508463869e+00 7.1667e+00 1.592e-04 3.210e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.075e-04 -1.160e-04
1.7508463869e+00 7.3273e+00 1.636e-04 3.293e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.074e-04 -1.161e-04
1.7508463869e+00 7.4879e+00 1.689e-04 3.397e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.073e-04 -1.162e-04
1.7508463869e+00 7.6485e+00 1.724e-04 3.454e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.072e-04 -1.163e-04
1.7508463869e+00 7.8091e+00 1.759e-04 3.514e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.071e-04 -1.164e-04
1.7508463869e+00 7.9697e+00 1.802e-04 3.594e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.070e-04 -1.165e-04
1.7508463869e+00 8.1303e+00 1.842e-04 3.664e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.069e-04 -1.165e-04
1.7508463869e+00 8.2909e+00 1.884e-04 3.742e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.068e-04 -1.166e-04
1.7508463869e+00 8.4515e+00 1.935e-04 3.842e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.067e-04 -1.167e-04
1.7508463869e+00 8.6121e+00 1.975e-04 3.912e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.066e-04 -1.168e-04
1.7508463869e+00 8.7727e+00 2.008e-04 3.969e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.065e-04 -1.169e-04
1.7508463869e+00 8.9333e+00 2.049e-04 4.043e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.065e-04 -1.170e-04
1.7508463869e+00 9.0939e+00 2.090e-04 4.118e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.064e-04 -1.171e-04
1.7508463869e+00 9.2545e+00 2.131e-04 4.192e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.063e-04 -1.172e-04
1.7508463869e+00 9.4152e+00 2.179e-04 4.287e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.062e-04 -1.173e-04
1.7508463869e+00 9.5758e+00 2.224e-04 4.371e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.061e-04 -1.174e-04
1.7508463869e+00 9.7364e+00 2.256e-04 4.423e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.060e-04 -1.175e-04
1.7508463869e+00 9.8970e+00 2.295e-04 4.494e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.059e-04 -1.176e-04
1.7508463869e+00 1.0058e+01 2.337e-04 4.573e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.058e-04 -1.177e-04
1.7508463869e+00 1.0218e+01 2.376e-04 4.642e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.057e-04 -1.178e-04
1.7508463869e+00 1.0379e+01 2.423e-04 4.732e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.056e-04 -1.179e-04
1.7508463869e+00 1.0539e+01 2.472e-04 4.829e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.055e-04 -1.180e-04
1.7508463869e+00 1.0700e+01 2.504e-04 4.878e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.054e-04 -1.181e-04
1.7508463869e+00 1.0861e+01 2.541e-04 4.945e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.053e-04 -1.182e-04
1.7508463869e+00 1.1021e+01 2.584e-04 5.027e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.052e-04 -1.183e-04
1.7508463869e+00 1.1182e+01 2.622e-04 5.093e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.051e-04 -1.184e-04
1.7508463869e+00 1.1342e+01 2.666e-04 5.178e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.050e-04 -1.184e-04
1.7508463869e+00 1.1503e+01 2.719e-04 5.285e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.049e-04 -1.185e-04
1.7508463869e+00 1.1664e+01 2.751e-04 5.334e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.048e-04 -1.186e-04
1.7508463869e+00 1.1824e+01 2.786e-04 5.396e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.047e-04 -1.187e-04
1.7508463869e+00 1.1985e+01 2.828e-04 5.477e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.046e-04 -1.188e-04
1.7508463869e+00 1.2145e+01 2.867e-04 5.545e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.046e-04 -1.189e-04
1.7508463869e+00 1.2306e+01 2.909e-04 5.625e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.045e-04 -1.190e-04
1.7508463869e+00 1.2467e+01 2.960e-04 5.727e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.044e-04 -1.191e-04
1.7508463869e+00 1.2627e+01 2.997e-04 5.791e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.043e-04 -1.192e-04
1.7508463869e+00 1.2788e+01 3.031e-04 5.848e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.042e-04 -1.193e-04
1.7508463869e+00 1.2948e+01 3.071e-04 5.925e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.041e-04 -1.194e-04
1.7508463869e+00 1.3109e+01 3.111e-04 5.997e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.040e-04 -1.195e-04
1.7508463869e+00 1.3270e+01 3.152e-04 6.073e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.039e-04 -1.196e-04
1.7508463869e+00 1.3430e+01 3.201e-04 6.169e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.038e-04 -1.197e-04
1.7508463869e+00 1.3591e+01 3.243e-04 6.247e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.037e-04 -1.198e-04
1.7508463869e+00 1.3752e+01 3.275e-04 6.300e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.036e-04 -1.199e-04
1.7508463869e+00 1.3912e+01 3.314e-04 6.372e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.035e-04 -1.200e-04
1.7508463869e+00 1.4073e+01 3.355e-04 6.449e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.034e-04 -1.201e-04
1.7508463869e+00 1.4233e+01 3.394e-04 6.519e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.033e-04 -1.202e-04
1.7508463869e+00 1.4394e+01 3.441e-04 6.611e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.032e-04 -1.203e-04
1.7508463869e+00 1.4555e+01 3.487e-04 6.701e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.031e-04 -1.203e-04
1.7508463869e+00 1.4715e+01 3.518e-04 6.751e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.030e-04 -1.204e-04
1.7508463869e+00 1.4876e+01 3.555e-04 6.818e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.029e-04 -1.205e-04
1.7508463869e+00 1.5036e+01 3.597e-04 6.897e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.028e-04 -1.206e-04
1.7508463869e+00 1.5197e+01 3.634e-04 6.964e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.027e-04 -1.207e-04
1.7508463869e+00 1.5358e+01 3.679e-04 7.049e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.027e-04 -1.208e-04
1.7508463869e+00 1.5518e+01 3.729e-04 7.150e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.026e-04 -1.209e-04
1.7508463869e+00 1.5679e+01 3.759e-04 7.196e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.025e-04 -1.210e-04
1.7508463869e+00 1.5839e+01 3.794e-04 7.258e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.024e-04 -1.211e-04
1.7508463869e+00 1.6000e+01 3.835e-04 7.338e-04 1.936e+02 4.034e-18 4.934e+01 -1.338e+17 1.023e-04 -1.212e-04
1.7836046545e+00 1.0000e-01 8.439e-07 3.231e-06 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.183e-04 -1.184e-04
1.7836046545e+00 2.6061e-01 2.465e-06 9.392e-06 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.182e-04 -1.185e-04
1.7836046545e+00 4.2121e-01 4.410e-06 1.664e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.181e-04 -1.186e-04
1.7836046545e+00 5.8182e-01 6.287e-06 2.279e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.180e-04 -1.188e-04
1.7836046545e+00 7.4242e-01 8.241e-06 2.819e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.179e-04 -1.189e-04
1.7836046545e+00 9.0303e-01 1.065e-05 3.509e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.178e-04 -1.190e-04
1.7836046545e+00 1.0636e+00 1.327e-05 4.263e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.177e-04 -1.191e-04
1.7836046545e+00 1.2242e+00 1.596e-05 4.973e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.176e-04 -1.192e-04
1.7836046545e+00 1.3848e+00 1.916e-05 5.845e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.175e-04 -1.193e-04
1.7836046545e+00 1.5455e+00 2.251e-05 6.757e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.174e-04 -1.194e-04
1.7836046545e+00 1.7061e+00 2.523e-05 7.299e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.173e-04 -1.195e-04
1.7836046545e+00 1.8667e+00 2.851e-05 8.002e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.172e-04 -1.196e-04
1.7836046545e+00 2.0273e+00 3.225e-05 8.863e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.171e-04 -1.197e-04
1.7836046545e+00 2.1879e+00 3.579e-05 9.593e-05 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.170e-04 -1.198e-04
1.7836046545e+00 2.3485e+00 3.995e-05 1.050e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.168e-04 -1.199e-04
1.7836046545e+00 2.5091e+00 4.469e-05 1.160e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.167e-04 -1.200e-04
1.7836046545e+00 2.6697e+00 4.798e-05 1.216e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.166e-04 -1.201e-04
1.7836046545e+00 2.8303e+00 5.174e-05 1.284e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.165e-04 -1.202e-04
1.7836046545e+00 2.9909e+00 5.618e-05 1.373e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.164e-04 -1.203e-04
1.7836046545e+00 3.1515e+00 6.029e-05 1.449e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.163e-04 -1.204e-04
1.7836046545e+00 3.3121e+00 6.489e-05 1.537e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.162e-04 -1.205e-04
1.7836046545e+00 3.4727e+00 7.025e-05 1.647e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.161e-04 -1.206e-04
1.7836046545e+00 3.6333e+00 7.428e-05 1.718e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.160e-04 -1.207e-04
1.7836046545e+00 3.7939e+00 7.814e-05 1.782e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.159e-04 -1.208e-04
1.7836046545e+00 3.9545e+00 8.275e-05 1.868e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.158e-04 -1.209e-04
1.7836046545e+00 4.1152e+00 8.723e-05 1.949e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.157e-04 -1.211e-04
1.7836046545e+00 4.2758e+00 9.187e-05 2.033e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.156e-04 -1.212e-04
1.7836046545e+00 4.4364e+00 9.735e-05 2.140e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.155e-04 -1.213e-04
1.7836046545e+00 4.5970e+00 1.020e-04 2.225e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.154e-04 -1.214e-04
1.7836046545e+00 4.7576e+00 1.058e-04 2.285e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.153e-04 -1.215e-04
1.7836046545e+00 4.9182e+00 1.103e-04 2.366e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.152e-04 -1.216e-04
1.7836046545e+00 5.0788e+00 1.150e-04 2.452e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.151e-04 -1.217e-04
1.7836046545e+00 5.2394e+00 1.195e-04 2.531e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.150e-04 -1.218e-04
1.7836046545e+00 5.4000e+00 1.249e-04 2.633e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.149e-04 -1.219e-04
1.7836046545e+00 5.5606e+00 1.301e-04 2.733e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.148e-04 -1.220e-04
1.7836046545e+00 5.7212e+00 1.338e-04 2.789e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.147e-04 -1.221e-04
1.7836046545e+00 5.8818e+00 1.381e-04 2.865e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.146e-04 -1.222e-04
1.7836046545e+00 6.0424e+00 1.429e-04 2.955e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.144e-04 -1.223e-04
1.7836046545e+00 6.2030e+00 1.472e-04 3.030e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.143e-04 -1.224e-04
1.7836046545e+00 6.3636e+00 1.524e-04 3.126e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.142e-04 -1.225e-04
1.7836046545e+00 6.5242e+00 1.581e-04 3.239e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.141e-04 -1.226e-04
1.7836046545e+00 6.6848e+00 1.616e-04 3.293e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.140e-04 -1.227e-04
1.7836046545e+00 6.8455e+00 1.657e-04 3.364e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.139e-04 -1.228e-04
1.7836046545e+00 7.0061e+00 1.706e-04 3.456e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.138e-04 -1.229e-04
1.7836046545e+00 7.1667e+00 1.748e-04 3.528e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.137e-04 -1.230e-04
1.7836046545e+00 7.3273e+00 1.797e-04 3.620e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.136e-04 -1.231e-04
1.7836046545e+00 7.4879e+00 1.855e-04 3.734e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.135e-04 -1.232e-04
1.7836046545e+00 7.6485e+00 1.893e-04 3.796e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.134e-04 -1.233e-04
1.7836046545e+00 7.8091e+00 1.932e-04 3.862e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.133e-04 -1.235e-04
1.7836046545e+00 7.9697e+00 1.979e-04 3.950e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.132e-04 -1.236e-04
1.7836046545e+00 8.1303e+00 2.023e-04 4.027e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.131e-04 -1.237e-04
1.7836046545e+00 8.2909e+00 2.069e-04 4.113e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.130e-04 -1.238e-04
1.7836046545e+00 8.4515e+00 2.125e-04 4.223e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.129e-04 -1.239e-04
1.7836046545e+00 8.6121e+00 2.169e-04 4.300e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.128e-04 -1.240e-04
1.7836046545e+00 8.7727e+00 2.206e-04 4.362e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.127e-04 -1.241e-04
1.7836046545e+00 8.9333e+00 2.250e-04 4.444e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.126e-04 -1.242e-04
1.7836046545e+00 9.0939e+00 2.296e-04 4.526e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.125e-04 -1.243e-04
1.7836046545e+00 9.2545e+00 2.340e-04 4.607e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.124e-04 -1.244e-04
1.7836046545e+00 9.4152e+00 2.393e-04 4.711e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.123e-04 -1.245e-04
1.7836046545e+00 9.5758e+00 2.443e-04 4.804e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.121e-04 -1.246e-04
1.7836046545e+00 9.7364e+00 2.478e-04 4.861e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.120e-04 -1.247e-04
1.7836046545e+00 9.8970e+00 2.521e-04 4.939e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.119e-04 -1.248e-04
1.7836046545e+00 1.0058e+01 2.567e-04 5.026e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.118e-04 -1.249e-04
1.7836046545e+00 1.0218e+01 2.610e-04 5.102e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.117e-04 -1.250e-04
1.7836046545e+00 1.0379e+01 2.661e-04 5.201e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.116e-04 -1.251e-04
1.7836046545e+00 1.0539e+01 2.715e-04 5.307e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.115e-04 -1.252e-04
1.7836046545e+00 1.0700e+01 2.750e-04 5.362e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.114e-04 -1.253e-04
1.7836046545e+00 1.0861e+01 2.790e-04 5.434e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.113e-04 -1.254e-04
1.7836046545e+00 1.1021e+01 2.838e-04 5.525e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.112e-04 -1.255e-04
1.7836046545e+00 1.1182e+01 2.879e-04 5.598e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.111e-04 -1.256e-04
1.7836046545e+00 1.1342e+01 2.928e-04 5.691e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.110e-04 -1.257e-04
1.7836046545e+00 1.1503e+01 2.986e-04 5.808e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.109e-04 -1.259e-04
1.7836046545e+00 1.1664e+01 3.021e-04 5.863e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.108e-04 -1.260e-04
1.7836046545e+00 1.1824e+01 3.060e-04 5.931e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.107e-04 -1.261e-04
1.7836046545e+00 1.1985e+01 3.107e-04 6.020e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.106e-04 -1.262e-04
1.7836046545e+00 1.2145e+01 3.148e-04 6.094e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.105e-04 -1.263e-04
1.7836046545e+00 1.2306e+01 3.195e-04 6.182e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.104e-04 -1.264e-04
1.7836046545e+00 1.2467e+01 3.251e-04 6.294e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.103e-04 -1.265e-04
1.7836046545e+00 1.2627e+01 3.292e-04 6.364e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.102e-04 -1.266e-04
1.7836046545e+00 1.2788e+01 3.329e-04 6.428e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.101e-04 -1.267e-04
1.7836046545e+00 1.2948e+01 3.374e-04 6.512e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.100e-04 -1.268e-04
1.7836046545e+00 1.3109e+01 3.417e-04 6.591e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.099e-04 -1.269e-04
1.7836046545e+00 1.3270e+01 3.462e-04 6.674e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.097e-04 -1.270e-04
1.7836046545e+00 1.3430e+01 3.516e-04 6.780e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.096e-04 -1.271e-04
1.7836046545e+00 1.3591e+01 3.562e-04 6.865e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.095e-04 -1.272e-04
1.7836046545e+00 1.3752e+01 3.597e-04 6.924e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.094e-04 -1.273e-04
1.7836046545e+00 1.3912e+01 3.640e-04 7.003e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.093e-04 -1.274e-04
1.7836046545e+00 1.4073e+01 3.685e-04 7.087e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.092e-04 -1.275e-04
1.7836046545e+00 1.4233e+01 3.728e-04 7.165e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.091e-04 -1.276e-04
1.7836046545e+00 1.4394e+01 3.779e-04 7.266e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.090e-04 -1.277e-04
1.7836046545e+00 1.4555e+01 3.830e-04 7.364e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.089e-04 -1.278e-04
1.7836046545e+00 1.4715e+01 3.864e-04 7.419e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.088e-04 -1.279e-04
1.7836046545e+00 1.4876e+01 3.905e-04 7.493e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.087e-04 -1.280e-04
1.7836046545e+00 1.5036e+01 3.951e-04 7.581e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.086e-04 -1.282e-04
1.7836046545e+00 1.5197e+01 3.992e-04 7.653e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.085e-04 -1.283e-04
1.7836046545e+00 1.5358e+01 4.041e-04 7.747e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.084e-04 -1.284e-04
1.7836046545e+00 1.5518e+01 4.095e-04 7.858e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.083e-04 -1.285e-04
1.7836046545e+00 1.5679e+01 4.129e-04 7.909e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.082e-04 -1.286e-04
1.7836046545e+00 1.5839e+01 4.167e-04 7.976e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.081e-04 -1.287e-04
1.7836046545e+00 1.6000e+01 4.213e-04 8.065e-04 2.050e+02 4.191e-18 5.323e+01 -1.263e+17 1.080e-04 -1.288e-04
1.8169758280e+00 1.0000e-01 9.256e-07 3.550e-06 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.253e-04 -1.255e-04
1.8169758280e+00 2.6061e-01 2.715e-06 1.035e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.252e-04 -1.256e-04
1.8169758280e+00 4.2121e-01 4.843e-06 1.831e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.251e-04 -1.257e-04
1.8169758280e+00 5.8182e-01 6.901e-06 2.507e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.250e-04 -1.258e-04
1.8169758280e+00 7.4242e-01 9.056e-06 3.101e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.249e-04 -1.259e-04
1.8169758280e+00 9.0303e-01 1.170e-05 3.859e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.248e-04 -1.260e-04
1.8169758280e+00 1.0636e+00 1.457e-05 4.688e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.246e-04 -1.262e-04
1.8169758280e+00 1.2242e+00 1.753e-05 5.469e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.245e-04 -1.263e-04
1.8169758280e+00 1.3848e+00 2.104e-05 6.428e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.244e-04 -1.264e-04
1.8169758280e+00 1.5455e+00 2.471e-05 7.431e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.243e-04 -1.265e-04
1.8169758280e+00 1.7061e+00 2.770e-05 8.025e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.242e-04 -1.266e-04
1.8169758280e+00 1.8667e+00 3.129e-05 8.797e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.241e-04 -1.267e-04
1.8169758280e+00 2.0273e+00 3.541e-05 9.745e-05 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.240e-04 -1.269e-04
1.8169758280e+00 2.1879e+00 3.929e-05 1.055e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.238e-04 -1.270e-04
1.8169758280e+00 2.3485e+00 4.386e-05 1.154e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.237e-04 -1.271e-04
1.8169758280e+00 2.5091e+00 4.907e-05 1.275e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.236e-04 -1.272e-04
1.8169758280e+00 2.6697e+00 5.267e-05 1.336e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.235e-04 -1.273e-04
1.8169758280e+00 2.8303e+00 5.681e-05 1.411e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.234e-04 -1.274e-04
1.8169758280e+00 2.9909e+00 6.170e-05 1.509e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.233e-04 -1.275e-04
1.8169758280e+00 3.1515e+00 6.620e-05 1.592e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.231e-04 -1.277e-04
